,code,name,block_name,weight,date
103,szse.300003,乐普医疗,lpyl,0.0022,2017-12-29
104,szse.300015,爱尔眼科,aeyk,0.0016,2017-12-29
105,szse.300017,网宿科技,wskj,0.00131,2017-12-29
106,szse.300024,机器人,jqr,0.0017499999999999998,2017-12-29
107,szse.300027,华谊兄弟,hyxd,0.00124,2017-12-29
108,szse.300033,同花顺,ths,0.00092,2017-12-29
109,szse.300059,东方财富,dfcf,0.00331,2017-12-29
110,szse.300070,碧水源,bsy,0.0027800000000000004,2017-12-29
111,szse.300072,海新能科,hxnk,0.00271,2017-12-29
112,szse.300122,智飞生物,zfsw,0.00115,2017-12-29
113,szse.300124,汇川技术,hcjs,0.00247,2017-12-29
114,szse.300136,信维通信,xwtx,0.0034000000000000002,2017-12-29
115,szse.300144,宋城演艺,scyy,0.00115,2017-12-29
116,szse.300251,光线传媒,gxcm,0.00078,2017-12-29
117,szse.300315,掌趣科技,zqkj,0.00105,2017-12-29
118,sse.600000,浦发银行,pfyh,0.0126,2017-12-29
119,sse.600008,首创环保,schb,0.00106,2017-12-29
120,sse.600009,上海机场,shjc,0.0037,2017-12-29
121,sse.600010,包钢股份,bggf,0.0028699999999999997,2017-12-29
122,sse.600011,华能国际,hngj,0.00221,2017-12-29
123,sse.600015,华夏银行,hxyh,0.00492,2017-12-29
124,sse.600016,民生银行,msyh,0.0169,2017-12-29
125,sse.600018,上港集团,sgjt,0.0017100000000000001,2017-12-29
126,sse.600019,宝钢股份,bggf,0.00651,2017-12-29
127,sse.600021,上海电力,shdl,0.00075,2017-12-29
128,sse.600023,浙能电力,zndl,0.00185,2017-12-29
129,sse.600028,中国石化,zgsh,0.00549,2017-12-29
130,sse.600029,南方航空,nfhk,0.00357,2017-12-29
131,sse.600030,中信证券,zxzq,0.01214,2017-12-29
132,sse.600031,三一重工,syzg,0.0035499999999999998,2017-12-29
133,sse.600036,招商银行,zsyh,0.02551,2017-12-29
134,sse.600038,中直股份,zzgf,0.0009299999999999999,2017-12-29
135,sse.600048,保利发展,blfz,0.008579999999999999,2017-12-29
136,sse.600050,中国联通,zglt,0.00489,2017-12-29
137,sse.600061,国投资本,gtzb,0.00095,2017-12-29
138,sse.600066,宇通客车,ytkc,0.00272,2017-12-29
139,sse.600068,葛洲坝,gzb,0.00193,2017-12-29
140,sse.600074,退市保千,tsbq,0.0010299999999999999,2017-12-29
141,sse.600085,同仁堂,trt,0.00151,2017-12-29
142,sse.600089,特变电工,tbdg,0.00314,2017-12-29
143,sse.600100,同方股份,tfgf,0.00149,2017-12-29
144,sse.600104,上汽集团,sqjt,0.00957,2017-12-29
145,sse.600109,国金证券,gjzq,0.00172,2017-12-29
146,sse.600111,北方稀土,bfxt,0.00271,2017-12-29
147,sse.600115,中国东航,zgdh,0.0027400000000000002,2017-12-29
148,sse.600118,中国卫星,zgwx,0.00127,2017-12-29
149,sse.600153,建发股份,jfgf,0.00134,2017-12-29
150,sse.600157,永泰能源,ytny,0.00178,2017-12-29
151,sse.600170,上海建工,shjg,0.0014099999999999998,2017-12-29
152,sse.600177,雅戈尔,yge,0.00196,2017-12-29
153,sse.600188,兖矿能源,ykny,0.00048,2017-12-29
154,sse.600196,复星医药,fxyy,0.00381,2017-12-29
155,sse.600208,衢州发展,qzfz,0.00191,2017-12-29
156,sse.600219,南山铝业,nsly,0.0017399999999999998,2017-12-29
157,sse.600221,海航控股,hhkg,0.00313,2017-12-29
158,sse.600233,圆通速递,ytsd,0.00048,2017-12-29
159,sse.600271,航天信息,htxx,0.0020499999999999997,2017-12-29
160,sse.600276,恒瑞医药,hryy,0.00993,2017-12-29
161,sse.600297,广汇汽车,ghqc,0.00167,2017-12-29
162,sse.600309,万华化学,whhx,0.00442,2017-12-29
163,sse.600332,白云山,bys,0.00154,2017-12-29
164,sse.600340,华夏幸福,hxxf,0.00316,2017-12-29
165,sse.600352,浙江龙盛,zjls,0.00227,2017-12-29
166,sse.600362,江西铜业,jxty,0.00178,2017-12-29
167,sse.600369,西南证券,xnzq,0.00111,2017-12-29
168,sse.600372,中航机载,zhjz,0.00062,2017-12-29
169,sse.600373,中文传媒,zwcm,0.0008,2017-12-29
170,sse.600376,首开股份,skgf,0.0010199999999999999,2017-12-29
171,sse.600383,金地集团,jdjt,0.00243,2017-12-29
172,sse.600390,五矿资本,wkzb,0.00034,2017-12-29
173,sse.600406,国电南瑞,gdnr,0.00262,2017-12-29
174,sse.600415,小商品城,xspc,0.00134,2017-12-29
175,sse.600436,片仔癀,pzh,0.0016200000000000001,2017-12-29
176,sse.600482,中国动力,zgdl,0.00183,2017-12-29
177,sse.600485,*ST信威,*stxw,0.00218,2017-12-29
178,sse.600489,中金黄金,zjhj,0.00145,2017-12-29
179,sse.600498,烽火通信,fhtx,0.0013700000000000001,2017-12-29
180,sse.600518,康美药业,kmyy,0.005659999999999999,2017-12-29
181,sse.600519,贵州茅台,gzmt,0.02987,2017-12-29
182,sse.600522,中天科技,ztkj,0.00255,2017-12-29
183,sse.600535,天士力,tsl,0.00197,2017-12-29
184,sse.600547,山东黄金,sdhj,0.00197,2017-12-29
185,sse.600549,厦门钨业,xmwy,0.00095,2017-12-29
186,sse.600570,恒生电子,hsdz,0.0019500000000000001,2017-12-29
187,sse.600583,海油工程,hygc,0.00116,2017-12-29
188,sse.600585,海螺水泥,hlsn,0.005,2017-12-29
189,sse.600588,用友网络,yywl,0.00132,2017-12-29
190,sse.600606,绿地控股,ldkg,0.00227,2017-12-29
191,sse.600637,东方明珠,dfmz,0.00187,2017-12-29
192,sse.600649,城投控股,ctkg,0.00095,2017-12-29
193,sse.600660,福耀玻璃,fybl,0.0034599999999999995,2017-12-29
194,sse.600663,陆家嘴,ljz,0.0011899999999999999,2017-12-29
195,sse.600674,川投能源,ctny,0.00191,2017-12-29
196,sse.600682,南京新百,njxb,0.0014299999999999998,2017-12-29
197,sse.600685,中船防务,zcfw,0.00075,2017-12-29
198,sse.600688,上海石化,shsh,0.00079,2017-12-29
199,sse.600690,海尔智家,hezj,0.00489,2017-12-29
200,sse.600703,三安光电,sagd,0.00529,2017-12-29
201,sse.600704,物产中大,wczd,0.001,2017-12-29
202,sse.600705,中航产融,zhcr,0.00211,2017-12-29
203,sse.600739,辽宁成大,lncd,0.00184,2017-12-29
204,sse.600741,华域汽车,hyqc,0.0039900000000000005,2017-12-29
205,sse.600795,国电电力,gddl,0.00313,2017-12-29
206,sse.600804,*ST鹏博,*stpb,0.00208,2017-12-29
207,sse.600816,建元信托,jyxt,0.00203,2017-12-29
208,sse.600820,隧道股份,sdgf,0.00134,2017-12-29
209,sse.600827,百联股份,blgf,0.00092,2017-12-29
210,sse.600837,海通证券,htzq,0.00887,2017-12-29
211,sse.600871,石化油服,shyf,0.00041,2017-12-29
212,sse.600886,国投电力,gtdl,0.00255,2017-12-29
213,sse.600887,伊利股份,ylgf,0.01667,2017-12-29
214,sse.600893,航发动力,hfdl,0.0020599999999999998,2017-12-29
215,sse.600895,张江高科,zjgk,0.00094,2017-12-29
216,sse.600900,长江电力,cjdl,0.00877,2017-12-29
217,sse.600909,华安证券,hazq,0.00067,2017-12-29
218,sse.600919,江苏银行,jsyh,0.00434,2017-12-29
219,sse.600926,杭州银行,hzyh,0.0004,2017-12-29
220,sse.600958,东方证券,dfzq,0.00368,2017-12-29
221,sse.600959,江苏有线,jsyx,0.00108,2017-12-29
222,sse.600977,中国电影,zgdy,0.00098,2017-12-29
223,sse.600999,招商证券,zszq,0.00335,2017-12-29
224,sse.601006,大秦铁路,dqtl,0.0046,2017-12-29
225,sse.601009,南京银行,njyh,0.00336,2017-12-29
226,sse.601012,隆基绿能,ljln,0.00434,2017-12-29
227,sse.601018,宁波港,nbg,0.00179,2017-12-29
228,sse.601021,春秋航空,cqhk,0.0007599999999999999,2017-12-29
229,sse.601088,中国神华,zgsh,0.00391,2017-12-29
230,sse.601099,太平洋,tpy,0.0021,2017-12-29
231,sse.601111,中国国航,zggh,0.00209,2017-12-29
232,sse.601117,中国化学,zghx,0.00113,2017-12-29
233,sse.601118,海南橡胶,hnxj,0.00074,2017-12-29
234,sse.601155,新城控股,xckg,0.00226,2017-12-29
235,sse.601163,三角轮胎,sjlt,0.00042,2017-12-29
236,sse.601166,兴业银行,xyyh,0.01805,2017-12-29
237,sse.601169,北京银行,bjyh,0.00889,2017-12-29
238,sse.601186,中国铁建,zgtj,0.00437,2017-12-29
239,sse.601198,东兴证券,dxzq,0.00135,2017-12-29
240,sse.601211,国泰君安,gtja,0.0059299999999999995,2017-12-29
241,sse.601212,白银有色,byys,0.00043999999999999996,2017-12-29
242,sse.601216,君正集团,jzjt,0.00135,2017-12-29
243,sse.601225,陕西煤业,sxmy,0.0027800000000000004,2017-12-29
244,sse.601228,广州港,gzg,0.00039,2017-12-29
245,sse.601229,上海银行,shyh,0.00104,2017-12-29
246,sse.601288,农业银行,nyyh,0.01248,2017-12-29
247,sse.601318,中国平安,zgpa,0.0646,2017-12-29
248,sse.601328,交通银行,jtyh,0.014539999999999999,2017-12-29
249,sse.601333,广深铁路,gstl,0.00161,2017-12-29
250,sse.601336,新华保险,xhbx,0.00499,2017-12-29
251,sse.601375,中原证券,zyzq,0.00042,2017-12-29
252,sse.601377,兴业证券,xyzq,0.0028799999999999997,2017-12-29
253,sse.601390,中国中铁,zgzt,0.004,2017-12-29
254,sse.601398,工商银行,gsyh,0.011399999999999999,2017-12-29
255,sse.601555,东吴证券,dwzq,0.00199,2017-12-29
256,sse.601600,中国铝业,zgly,0.00453,2017-12-29
257,sse.601601,中国太保,zgtb,0.01109,2017-12-29
258,sse.601607,上海医药,shyy,0.0023799999999999997,2017-12-29
259,sse.601608,中信重工,zxzg,0.00061,2017-12-29
260,sse.601611,中国核建,zghj,0.0006900000000000001,2017-12-29
261,sse.601618,中国中冶,zgzy,0.00221,2017-12-29
262,sse.601628,中国人寿,zgrs,0.00432,2017-12-29
263,sse.601633,长城汽车,ccqc,0.0011799999999999998,2017-12-29
264,sse.601668,中国建筑,zgjz,0.01153,2017-12-29
265,sse.601669,中国电建,zgdj,0.0028199999999999996,2017-12-29
266,sse.601688,华泰证券,htzq,0.0048,2017-12-29
267,sse.601718,际华集团,jhjt,0.0007599999999999999,2017-12-29
268,sse.601727,上海电气,shdq,0.00201,2017-12-29
269,sse.601766,中国中车,zgzc,0.00753,2017-12-29
270,sse.601788,光大证券,gdzq,0.0022400000000000002,2017-12-29
271,sse.601800,中国交建,zgjj,0.00167,2017-12-29
272,sse.601818,光大银行,gdyh,0.0055000000000000005,2017-12-29
273,sse.601857,中国石油,zgsy,0.00446,2017-12-29
274,sse.601866,中远海发,zyhf,0.00092,2017-12-29
275,sse.601872,招商轮船,zslc,0.00079,2017-12-29
276,sse.601877,正泰电器,ztdq,0.00096,2017-12-29
277,sse.601878,浙商证券,zszq,0.00052,2017-12-29
278,sse.601881,中国银河,zgyh,0.00058,2017-12-29
279,sse.601888,中国中免,zgzm,0.00361,2017-12-29
280,sse.601898,中煤能源,zmny,0.00089,2017-12-29
281,sse.601899,紫金矿业,zjky,0.00406,2017-12-29
282,sse.601901,方正证券,fzzq,0.00242,2017-12-29
283,sse.601919,中远海控,zyhk,0.0022,2017-12-29
284,sse.601933,永辉超市,yhcs,0.00329,2017-12-29
285,sse.601939,建设银行,jsyh,0.00439,2017-12-29
286,sse.601958,金钼股份,jmgf,0.0006,2017-12-29
287,sse.601966,玲珑轮胎,lllt,0.0007099999999999999,2017-12-29
288,sse.601985,中国核电,zghd,0.00292,2017-12-29
289,sse.601988,中国银行,zgyh,0.00713,2017-12-29
290,sse.601989,中国重工,zgzg,0.0049,2017-12-29
291,sse.601991,大唐发电,dtfd,0.00106,2017-12-29
292,sse.601992,金隅集团,jyjt,0.00154,2017-12-29
293,sse.601997,贵阳银行,gyyh,0.00157,2017-12-29
294,sse.601998,中信银行,zxyh,0.0016200000000000001,2017-12-29
295,sse.603160,汇顶科技,hdkj,0.00037999999999999997,2017-12-29
296,sse.603799,华友钴业,hygy,0.00203,2017-12-29
297,sse.603833,欧派家居,opjj,0.00042,2017-12-29
298,sse.603858,步长制药,bczy,0.00033,2017-12-29
299,sse.603993,洛阳钼业,lymy,0.00155,2017-12-29
