,code,name,block_name,weight,date
159,sse.600547,山东黄金,sdhj,0.00153,2021-12-31
160,sse.600570,恒生电子,hsdz,0.00328,2021-12-31
161,sse.600584,长电科技,cdkj,0.0017399999999999998,2021-12-31
162,sse.600585,海螺水泥,hlsn,0.00436,2021-12-31
163,sse.600588,用友网络,yywl,0.00265,2021-12-31
164,sse.600600,青岛啤酒,qdpj,0.00158,2021-12-31
165,sse.600606,绿地控股,ldkg,0.00075,2021-12-31
166,sse.600655,豫园股份,yygf,0.0007199999999999999,2021-12-31
167,sse.600660,福耀玻璃,fybl,0.00298,2021-12-31
168,sse.600690,海尔智家,hezj,0.0051,2021-12-31
169,sse.600741,华域汽车,hyqc,0.00201,2021-12-31
170,sse.600745,闻泰科技,wtkj,0.00436,2021-12-31
171,sse.600760,中航沈飞,zhsf,0.0018,2021-12-31
172,sse.600763,通策医疗,tcyl,0.00201,2021-12-31
173,sse.600795,国电电力,gddl,0.00127,2021-12-31
174,sse.600809,山西汾酒,sxfj,0.00695,2021-12-31
175,sse.600837,海通证券,htzq,0.00534,2021-12-31
176,sse.600845,宝信软件,bxrj,0.0009299999999999999,2021-12-31
177,sse.600848,上海临港,shlg,0.00064,2021-12-31
178,sse.600872,中炬高新,zjgx,0.00095,2021-12-31
179,sse.600886,国投电力,gtdl,0.00154,2021-12-31
180,sse.600887,伊利股份,ylgf,0.00957,2021-12-31
181,sse.600893,航发动力,hfdl,0.00381,2021-12-31
182,sse.600900,长江电力,cjdl,0.01164,2021-12-31
183,sse.600905,三峡能源,sxny,0.0029,2021-12-31
184,sse.600918,中泰证券,ztzq,0.00125,2021-12-31
185,sse.600919,江苏银行,jsyh,0.00311,2021-12-31
186,sse.600926,杭州银行,hzyh,0.0017100000000000001,2021-12-31
187,sse.600958,东方证券,dfzq,0.0027800000000000004,2021-12-31
188,sse.600989,宝丰能源,bfny,0.00172,2021-12-31
189,sse.600999,招商证券,zszq,0.00295,2021-12-31
190,sse.601006,大秦铁路,dqtl,0.00172,2021-12-31
191,sse.601009,南京银行,njyh,0.00202,2021-12-31
192,sse.601012,隆基绿能,ljln,0.01683,2021-12-31
193,sse.601021,春秋航空,cqhk,0.00094,2021-12-31
194,sse.601066,中信建投,zxjt,0.0017100000000000001,2021-12-31
195,sse.601088,中国神华,zgsh,0.00335,2021-12-31
196,sse.601100,恒立液压,hlyy,0.00193,2021-12-31
197,sse.601108,财通证券,ctzq,0.00126,2021-12-31
198,sse.601111,中国国航,zggh,0.00123,2021-12-31
199,sse.601138,工业富联,gyfl,0.00214,2021-12-31
200,sse.601155,新城控股,xckg,0.0011899999999999999,2021-12-31
201,sse.601162,天风证券,tfzq,0.00079,2021-12-31
202,sse.601166,兴业银行,xyyh,0.01248,2021-12-31
203,sse.601169,北京银行,bjyh,0.00296,2021-12-31
204,sse.601186,中国铁建,zgtj,0.0016200000000000001,2021-12-31
205,sse.601211,国泰君安,gtja,0.00364,2021-12-31
206,sse.601216,君正集团,jzjt,0.0008,2021-12-31
207,sse.601225,陕西煤业,sxmy,0.00213,2021-12-31
208,sse.601229,上海银行,shyh,0.0032,2021-12-31
209,sse.601231,环旭电子,hxdz,0.00048,2021-12-31
210,sse.601236,红塔证券,htzq,0.0005099999999999999,2021-12-31
211,sse.601238,广汽集团,gqjt,0.00149,2021-12-31
212,sse.601288,农业银行,nyyh,0.00466,2021-12-31
213,sse.601318,中国平安,zgpa,0.024620000000000003,2021-12-31
214,sse.601319,中国人保,zgrb,0.0006,2021-12-31
215,sse.601328,交通银行,jtyh,0.00571,2021-12-31
216,sse.601336,新华保险,xhbx,0.00146,2021-12-31
217,sse.601360,三六零,sll,0.00164,2021-12-31
218,sse.601377,兴业证券,xyzq,0.0023899999999999998,2021-12-31
219,sse.601390,中国中铁,zgzt,0.00266,2021-12-31
220,sse.601398,工商银行,gsyh,0.00732,2021-12-31
221,sse.601600,中国铝业,zgly,0.00215,2021-12-31
222,sse.601601,中国太保,zgtb,0.00419,2021-12-31
223,sse.601607,上海医药,shyy,0.0010299999999999999,2021-12-31
224,sse.601618,中国中冶,zgzy,0.00123,2021-12-31
225,sse.601628,中国人寿,zgrs,0.00226,2021-12-31
226,sse.601633,长城汽车,ccqc,0.00269,2021-12-31
227,sse.601658,邮储银行,ycyh,0.0025,2021-12-31
228,sse.601668,中国建筑,zgjz,0.00473,2021-12-31
229,sse.601669,中国电建,zgdj,0.0027900000000000004,2021-12-31
230,sse.601688,华泰证券,htzq,0.0041199999999999995,2021-12-31
231,sse.601696,中银证券,zyzq,0.00084,2021-12-31
232,sse.601698,中国卫通,zgwt,0.00029,2021-12-31
233,sse.601728,中国电信,zgdx,0.00091,2021-12-31
234,sse.601766,中国中车,zgzc,0.00334,2021-12-31
235,sse.601788,光大证券,gdzq,0.00131,2021-12-31
236,sse.601799,星宇股份,xygf,0.00132,2021-12-31
237,sse.601800,中国交建,zgjj,0.00136,2021-12-31
238,sse.601808,中海油服,zhyf,0.0004,2021-12-31
239,sse.601816,京沪高铁,jhgt,0.00428,2021-12-31
240,sse.601818,光大银行,gdyh,0.00248,2021-12-31
241,sse.601838,成都银行,cdyh,0.00117,2021-12-31
242,sse.601857,中国石油,zgsy,0.00215,2021-12-31
243,sse.601865,福莱特,flt,0.00133,2021-12-31
244,sse.601868,中国能建,zgnj,0.0016,2021-12-31
245,sse.601877,正泰电器,ztdq,0.00261,2021-12-31
246,sse.601878,浙商证券,zszq,0.00092,2021-12-31
247,sse.601881,中国银河,zgyh,0.00065,2021-12-31
248,sse.601888,中国中免,zgzm,0.00966,2021-12-31
249,sse.601898,中煤能源,zmny,0.00052,2021-12-31
250,sse.601899,紫金矿业,zjky,0.0063,2021-12-31
251,sse.601901,方正证券,fzzq,0.00145,2021-12-31
252,sse.601916,浙商银行,zsyh,0.00132,2021-12-31
253,sse.601919,中远海控,zyhk,0.0053300000000000005,2021-12-31
254,sse.601933,永辉超市,yhcs,0.00066,2021-12-31
255,sse.601939,建设银行,jsyh,0.0017699999999999999,2021-12-31
256,sse.601966,玲珑轮胎,lllt,0.00113,2021-12-31
257,sse.601985,中国核电,zghd,0.00262,2021-12-31
258,sse.601988,中国银行,zgyh,0.0029,2021-12-31
259,sse.601989,中国重工,zgzg,0.00217,2021-12-31
260,sse.601990,南京证券,njzq,0.00099,2021-12-31
261,sse.601995,中金公司,zjgs,0.0007099999999999999,2021-12-31
262,sse.601998,中信银行,zxyh,0.00064,2021-12-31
263,sse.603019,中科曙光,zksg,0.00146,2021-12-31
264,sse.603087,甘李药业,glyy,0.00053,2021-12-31
265,sse.603160,汇顶科技,hdkj,0.00111,2021-12-31
266,sse.603195,公牛集团,gnjt,0.0005899999999999999,2021-12-31
267,sse.603233,大参林,dsl,0.0006,2021-12-31
268,sse.603259,药明康德,ymkd,0.010960000000000001,2021-12-31
269,sse.603260,合盛硅业,hsgy,0.00096,2021-12-31
270,sse.603288,海天味业,htwy,0.00599,2021-12-31
271,sse.603338,浙江鼎力,zjdl,0.0008799999999999999,2021-12-31
272,sse.603369,今世缘,jsy,0.00154,2021-12-31
273,sse.603392,万泰生物,wtsw,0.00121,2021-12-31
274,sse.603486,科沃斯,kws,0.00156,2021-12-31
275,sse.603501,韦尔股份,wegf,0.00731,2021-12-31
276,sse.603517,绝味食品,jwsp,0.00114,2021-12-31
277,sse.603658,安图生物,atsw,0.00058,2021-12-31
278,sse.603659,璞泰来,ptl,0.00251,2021-12-31
279,sse.603799,华友钴业,hygy,0.00486,2021-12-31
280,sse.603806,福斯特,fst,0.0022400000000000002,2021-12-31
281,sse.603833,欧派家居,opjj,0.00122,2021-12-31
282,sse.603882,金域医学,jyyx,0.0014000000000000002,2021-12-31
283,sse.603899,晨光股份,cggf,0.00108,2021-12-31
284,sse.603939,益丰药房,yfyf,0.00089,2021-12-31
285,sse.603986,兆易创新,zycx,0.00423,2021-12-31
286,sse.603993,洛阳钼业,lymy,0.00178,2021-12-31
287,sse.605499,东鹏饮料,dpyl,0.00035999999999999997,2021-12-31
288,sse.688008,澜起科技,lqkj,0.0017100000000000001,2021-12-31
289,sse.688009,中国通号,zgth,0.00058,2021-12-31
290,sse.688012,中微公司,zwgs,0.0014099999999999998,2021-12-31
291,sse.688036,传音控股,cykg,0.0017000000000000001,2021-12-31
292,sse.688111,金山办公,jsbg,0.0022,2021-12-31
293,sse.688126,沪硅产业,hgcy,0.0008699999999999999,2021-12-31
294,sse.688169,石头科技,stkj,0.00098,2021-12-31
295,sse.688363,华熙生物,hxsw,0.00067,2021-12-31
296,sse.688396,华润微,hrw,0.00077,2021-12-31
297,sse.688561,奇安信,qax,0.00108,2021-12-31
298,sse.688599,天合光能,thgn,0.00294,2021-12-31
299,sse.688981,中芯国际,zxgj,0.0046300000000000004,2021-12-31
