,code,name,block_name,weight,date
102,szse.002739,万达电影,wddy,0.0027600000000000003,2016-12-30
103,szse.002797,第一创业,dycy,0.00091,2016-12-30
104,szse.300002,神州泰岳,szty,0.0013800000000000002,2016-12-30
105,szse.300015,爱尔眼科,aeyk,0.00131,2016-12-30
106,szse.300017,网宿科技,wskj,0.0027600000000000003,2016-12-30
107,szse.300024,机器人,jqr,0.00254,2016-12-30
108,szse.300027,华谊兄弟,hyxd,0.002,2016-12-30
109,szse.300033,同花顺,ths,0.00161,2016-12-30
110,szse.300058,蓝色光标,lsgb,0.00155,2016-12-30
111,szse.300059,东方财富,dfcf,0.00393,2016-12-30
112,szse.300070,碧水源,bsy,0.00357,2016-12-30
113,szse.300072,海新能科,hxnk,0.00298,2016-12-30
114,szse.300085,银之杰,yzj,0.00062,2016-12-30
115,szse.300104,乐视退,lst,0.00462,2016-12-30
116,szse.300124,汇川技术,hcjs,0.00213,2016-12-30
117,szse.300133,华策影视,hcys,0.00086,2016-12-30
118,szse.300144,宋城演艺,scyy,0.00132,2016-12-30
119,szse.300146,汤臣倍健,tcbj,0.00094,2016-12-30
120,szse.300168,万达信息,wdxx,0.00157,2016-12-30
121,szse.300182,捷成股份,jcgf,0.00115,2016-12-30
122,szse.300251,光线传媒,gxcm,0.0009299999999999999,2016-12-30
123,szse.300315,掌趣科技,zqkj,0.0019500000000000001,2016-12-30
124,sse.600000,浦发银行,pfyh,0.015229999999999999,2016-12-30
125,sse.600005,武钢股份,wggf,0.00187,2016-12-30
126,sse.600008,首创环保,schb,0.00108,2016-12-30
127,sse.600009,上海机场,shjc,0.0027800000000000004,2016-12-30
128,sse.600010,包钢股份,bggf,0.00296,2016-12-30
129,sse.600015,华夏银行,hxyh,0.0063,2016-12-30
130,sse.600016,民生银行,msyh,0.023319999999999997,2016-12-30
131,sse.600018,上港集团,sgjt,0.0018,2016-12-30
132,sse.600019,宝钢股份,bggf,0.0034000000000000002,2016-12-30
133,sse.600021,上海电力,shdl,0.00113,2016-12-30
134,sse.600023,浙能电力,zndl,0.00241,2016-12-30
135,sse.600028,中国石化,zgsh,0.00618,2016-12-30
136,sse.600029,南方航空,nfhk,0.00268,2016-12-30
137,sse.600030,中信证券,zxzq,0.01373,2016-12-30
138,sse.600031,三一重工,syzg,0.00252,2016-12-30
139,sse.600036,招商银行,zsyh,0.01972,2016-12-30
140,sse.600037,歌华有线,ghyx,0.00116,2016-12-30
141,sse.600038,中直股份,zzgf,0.00124,2016-12-30
142,sse.600048,保利发展,blfz,0.0070599999999999994,2016-12-30
143,sse.600050,中国联通,zglt,0.006730000000000001,2016-12-30
144,sse.600060,海信视像,hxsx,0.00146,2016-12-30
145,sse.600061,国投资本,gtzb,0.00188,2016-12-30
146,sse.600066,宇通客车,ytkc,0.0028299999999999996,2016-12-30
147,sse.600068,葛洲坝,gzb,0.0027600000000000003,2016-12-30
148,sse.600074,退市保千,tsbq,0.0014000000000000002,2016-12-30
149,sse.600085,同仁堂,trt,0.00187,2016-12-30
150,sse.600089,特变电工,tbdg,0.00322,2016-12-30
151,sse.600100,同方股份,tfgf,0.00268,2016-12-30
152,sse.600104,上汽集团,sqjt,0.00843,2016-12-30
153,sse.600109,国金证券,gjzq,0.003,2016-12-30
154,sse.600111,北方稀土,bfxt,0.00291,2016-12-30
155,sse.600115,中国东航,zgdh,0.00226,2016-12-30
156,sse.600118,中国卫星,zgwx,0.00201,2016-12-30
157,sse.600150,中国船舶,zgcb,0.00207,2016-12-30
158,sse.600153,建发股份,jfgf,0.00198,2016-12-30
159,sse.600157,永泰能源,ytny,0.00217,2016-12-30
160,sse.600170,上海建工,shjg,0.00183,2016-12-30
161,sse.600177,雅戈尔,yge,0.00233,2016-12-30
162,sse.600188,兖矿能源,ykny,0.00045,2016-12-30
163,sse.600196,复星医药,fxyy,0.00253,2016-12-30
164,sse.600208,衢州发展,qzfz,0.00155,2016-12-30
165,sse.600221,海航控股,hhkg,0.00233,2016-12-30
166,sse.600252,中恒集团,zhjt,0.0013800000000000002,2016-12-30
167,sse.600256,广汇能源,ghny,0.00159,2016-12-30
168,sse.600271,航天信息,htxx,0.0024,2016-12-30
169,sse.600276,恒瑞医药,hryy,0.006959999999999999,2016-12-30
170,sse.600297,广汇汽车,ghqc,0.00153,2016-12-30
171,sse.600309,万华化学,whhx,0.00253,2016-12-30
172,sse.600332,白云山,bys,0.00146,2016-12-30
173,sse.600340,华夏幸福,hxxf,0.0023,2016-12-30
174,sse.600352,浙江龙盛,zjls,0.00228,2016-12-30
175,sse.600362,江西铜业,jxty,0.00151,2016-12-30
176,sse.600369,西南证券,xnzq,0.00219,2016-12-30
177,sse.600372,中航机载,zhjz,0.00106,2016-12-30
178,sse.600373,中文传媒,zwcm,0.00121,2016-12-30
179,sse.600376,首开股份,skgf,0.00132,2016-12-30
180,sse.600383,金地集团,jdjt,0.00317,2016-12-30
181,sse.600406,国电南瑞,gdnr,0.00263,2016-12-30
182,sse.600415,小商品城,xspc,0.00256,2016-12-30
