,code,name,block_name,weight,date
120,sse.600011,华能国际,hngj,0.0034599999999999995,2018-12-28
121,sse.600015,华夏银行,hxyh,0.00504,2018-12-28
122,sse.600016,民生银行,msyh,0.01514,2018-12-28
123,sse.600018,上港集团,sgjt,0.00179,2018-12-28
124,sse.600019,宝钢股份,bggf,0.00616,2018-12-28
125,sse.600023,浙能电力,zndl,0.0020499999999999997,2018-12-28
126,sse.600025,华能水电,hnsd,0.0006,2018-12-28
127,sse.600027,华电国际,hdgj,0.00165,2018-12-28
128,sse.600028,中国石化,zgsh,0.00668,2018-12-28
129,sse.600029,南方航空,nfhk,0.00243,2018-12-28
130,sse.600030,中信证券,zxzq,0.01341,2018-12-28
131,sse.600031,三一重工,syzg,0.00485,2018-12-28
132,sse.600036,招商银行,zsyh,0.02767,2018-12-28
133,sse.600038,中直股份,zzgf,0.00117,2018-12-28
134,sse.600048,保利发展,blfz,0.00895,2018-12-28
135,sse.600050,中国联通,zglt,0.00512,2018-12-28
136,sse.600061,国投资本,gtzb,0.0008100000000000001,2018-12-28
137,sse.600066,宇通客车,ytkc,0.00168,2018-12-28
138,sse.600068,葛洲坝,gzb,0.0018599999999999999,2018-12-28
139,sse.600085,同仁堂,trt,0.00161,2018-12-28
140,sse.600089,特变电工,tbdg,0.00268,2018-12-28
141,sse.600100,同方股份,tfgf,0.00215,2018-12-28
142,sse.600104,上汽集团,sqjt,0.00995,2018-12-28
143,sse.600109,国金证券,gjzq,0.00184,2018-12-28
144,sse.600111,北方稀土,bfxt,0.00203,2018-12-28
145,sse.600115,中国东航,zgdh,0.00198,2018-12-28
146,sse.600118,中国卫星,zgwx,0.00109,2018-12-28
147,sse.600153,建发股份,jfgf,0.00128,2018-12-28
148,sse.600157,永泰能源,ytny,0.00089,2018-12-28
149,sse.600170,上海建工,shjg,0.0014399999999999999,2018-12-28
150,sse.600176,中国巨石,zgjs,0.00216,2018-12-28
151,sse.600177,雅戈尔,yge,0.00192,2018-12-28
152,sse.600188,兖矿能源,ykny,0.00083,2018-12-28
153,sse.600196,复星医药,fxyy,0.00249,2018-12-28
154,sse.600208,衢州发展,qzfz,0.00133,2018-12-28
155,sse.600219,南山铝业,nsly,0.00161,2018-12-28
156,sse.600221,海航控股,hhkg,0.0023,2018-12-28
157,sse.600233,圆通速递,ytsd,0.00039,2018-12-28
158,sse.600271,航天信息,htxx,0.00272,2018-12-28
159,sse.600276,恒瑞医药,hryy,0.0124,2018-12-28
160,sse.600297,广汇汽车,ghqc,0.00107,2018-12-28
161,sse.600309,万华化学,whhx,0.00489,2018-12-28
162,sse.600332,白云山,bys,0.00214,2018-12-28
163,sse.600339,中油工程,zygc,0.00065,2018-12-28
164,sse.600340,华夏幸福,hxxf,0.00488,2018-12-28
165,sse.600346,恒力石化,hlsh,0.00107,2018-12-28
166,sse.600352,浙江龙盛,zjls,0.00267,2018-12-28
167,sse.600362,江西铜业,jxty,0.00145,2018-12-28
168,sse.600369,西南证券,xnzq,0.00105,2018-12-28
169,sse.600372,中航机载,zhjz,0.00073,2018-12-28
170,sse.600383,金地集团,jdjt,0.00231,2018-12-28
171,sse.600390,五矿资本,wkzb,0.00039,2018-12-28
172,sse.600398,海澜之家,hlzj,0.0016200000000000001,2018-12-28
173,sse.600406,国电南瑞,gdnr,0.00362,2018-12-28
174,sse.600415,小商品城,xspc,0.00101,2018-12-28
175,sse.600436,片仔癀,pzh,0.0027800000000000004,2018-12-28
176,sse.600438,通威股份,twgf,0.0017100000000000001,2018-12-28
177,sse.600482,中国动力,zgdl,0.00164,2018-12-28
178,sse.600487,亨通光电,htgd,0.00242,2018-12-28
179,sse.600489,中金黄金,zjhj,0.00158,2018-12-28
180,sse.600498,烽火通信,fhtx,0.00213,2018-12-28
181,sse.600516,方大炭素,fdts,0.00191,2018-12-28
182,sse.600518,康美药业,kmyy,0.00293,2018-12-28
183,sse.600519,贵州茅台,gzmt,0.031560000000000005,2018-12-28
184,sse.600522,中天科技,ztkj,0.00213,2018-12-28
185,sse.600535,天士力,tsl,0.00185,2018-12-28
186,sse.600547,山东黄金,sdhj,0.0023899999999999998,2018-12-28
187,sse.600549,厦门钨业,xmwy,0.00109,2018-12-28
188,sse.600566,济川药业,jcyy,0.00116,2018-12-28
189,sse.600570,恒生电子,hsdz,0.0027300000000000002,2018-12-28
190,sse.600583,海油工程,hygc,0.00115,2018-12-28
191,sse.600585,海螺水泥,hlsn,0.00623,2018-12-28
192,sse.600588,用友网络,yywl,0.00217,2018-12-28
193,sse.600606,绿地控股,ldkg,0.0023699999999999997,2018-12-28
194,sse.600637,东方明珠,dfmz,0.0022500000000000003,2018-12-28
195,sse.600660,福耀玻璃,fybl,0.0034000000000000002,2018-12-28
196,sse.600674,川投能源,ctny,0.0016300000000000002,2018-12-28
197,sse.600688,上海石化,shsh,0.00117,2018-12-28
198,sse.600690,海尔智家,hezj,0.005390000000000001,2018-12-28
199,sse.600703,三安光电,sagd,0.00295,2018-12-28
200,sse.600704,物产中大,wczd,0.00084,2018-12-28
201,sse.600705,中航产融,zhcr,0.00203,2018-12-28
202,sse.600739,辽宁成大,lncd,0.00136,2018-12-28
203,sse.600741,华域汽车,hyqc,0.00309,2018-12-28
204,sse.600760,中航沈飞,zhsf,0.00124,2018-12-28
205,sse.600795,国电电力,gddl,0.00321,2018-12-28
206,sse.600809,山西汾酒,sxfj,0.00097,2018-12-28
207,sse.600816,建元信托,jyxt,0.0010199999999999999,2018-12-28
208,sse.600837,海通证券,htzq,0.00758,2018-12-28
209,sse.600867,通化东宝,thdb,0.00211,2018-12-28
210,sse.600886,国投电力,gtdl,0.0034899999999999996,2018-12-28
211,sse.600887,伊利股份,ylgf,0.0148,2018-12-28
212,sse.600893,航发动力,hfdl,0.00208,2018-12-28
213,sse.600900,长江电力,cjdl,0.011160000000000002,2018-12-28
214,sse.600909,华安证券,hazq,0.00091,2018-12-28
215,sse.600919,江苏银行,jsyh,0.0044,2018-12-28
216,sse.600926,杭州银行,hzyh,0.0016200000000000001,2018-12-28
217,sse.600958,东方证券,dfzq,0.0030399999999999997,2018-12-28
218,sse.600977,中国电影,zgdy,0.00114,2018-12-28
219,sse.600998,九州通,jzt,0.0008799999999999999,2018-12-28
220,sse.600999,招商证券,zszq,0.004079999999999999,2018-12-28
221,sse.601006,大秦铁路,dqtl,0.00521,2018-12-28
222,sse.601009,南京银行,njyh,0.004079999999999999,2018-12-28
223,sse.601012,隆基绿能,ljln,0.00363,2018-12-28
224,sse.601018,宁波港,nbg,0.0014000000000000002,2018-12-28
225,sse.601021,春秋航空,cqhk,0.0009299999999999999,2018-12-28
226,sse.601066,中信建投,zxjt,0.00041,2018-12-28
227,sse.601088,中国神华,zgsh,0.00378,2018-12-28
228,sse.601108,财通证券,ctzq,0.0003,2018-12-28
229,sse.601111,中国国航,zggh,0.00243,2018-12-28
230,sse.601117,中国化学,zghx,0.00113,2018-12-28
231,sse.601138,工业富联,gyfl,0.00146,2018-12-28
232,sse.601155,新城控股,xckg,0.00228,2018-12-28
233,sse.601166,兴业银行,xyyh,0.01982,2018-12-28
234,sse.601169,北京银行,bjyh,0.00884,2018-12-28
235,sse.601186,中国铁建,zgtj,0.00532,2018-12-28
236,sse.601198,东兴证券,dxzq,0.0014000000000000002,2018-12-28
237,sse.601211,国泰君安,gtja,0.00735,2018-12-28
238,sse.601212,白银有色,byys,0.00026,2018-12-28
239,sse.601216,君正集团,jzjt,0.00094,2018-12-28
240,sse.601225,陕西煤业,sxmy,0.00317,2018-12-28
241,sse.601228,广州港,gzg,0.00078,2018-12-28
242,sse.601229,上海银行,shyh,0.00651,2018-12-28
243,sse.601238,广汽集团,gqjt,0.0010199999999999999,2018-12-28
244,sse.601288,农业银行,nyyh,0.01468,2018-12-28
245,sse.601318,中国平安,zgpa,0.06469,2018-12-28
246,sse.601328,交通银行,jtyh,0.01693,2018-12-28
247,sse.601333,广深铁路,gstl,0.00114,2018-12-28
248,sse.601336,新华保险,xhbx,0.00375,2018-12-28
249,sse.601360,三六零,sll,0.0008799999999999999,2018-12-28
250,sse.601377,兴业证券,xyzq,0.00232,2018-12-28
251,sse.601390,中国中铁,zgzt,0.00555,2018-12-28
252,sse.601398,工商银行,gsyh,0.012150000000000001,2018-12-28
253,sse.601555,东吴证券,dwzq,0.0017100000000000001,2018-12-28
254,sse.601600,中国铝业,zgly,0.00248,2018-12-28
255,sse.601601,中国太保,zgtb,0.00951,2018-12-28
256,sse.601607,上海医药,shyy,0.00209,2018-12-28
257,sse.601611,中国核建,zghj,0.00055,2018-12-28
258,sse.601618,中国中冶,zgzy,0.0023599999999999997,2018-12-28
259,sse.601628,中国人寿,zgrs,0.00362,2018-12-28
260,sse.601633,长城汽车,ccqc,0.0007199999999999999,2018-12-28
261,sse.601668,中国建筑,zgjz,0.01274,2018-12-28
262,sse.601669,中国电建,zgdj,0.00317,2018-12-28
263,sse.601688,华泰证券,htzq,0.00563,2018-12-28
264,sse.601727,上海电气,shdq,0.00185,2018-12-28
265,sse.601766,中国中车,zgzc,0.009340000000000001,2018-12-28
266,sse.601788,光大证券,gdzq,0.00182,2018-12-28
267,sse.601800,中国交建,zgjj,0.0028199999999999996,2018-12-28
268,sse.601808,中海油服,zhyf,0.00054,2018-12-28
269,sse.601818,光大银行,gdyh,0.00627,2018-12-28
270,sse.601828,美凯龙,mkl,0.00037,2018-12-28
271,sse.601838,成都银行,cdyh,0.00034,2018-12-28
272,sse.601857,中国石油,zgsy,0.00621,2018-12-28
273,sse.601877,正泰电器,ztdq,0.00222,2018-12-28
274,sse.601878,浙商证券,zszq,0.0010299999999999999,2018-12-28
275,sse.601881,中国银河,zgyh,0.00094,2018-12-28
276,sse.601888,中国中免,zgzm,0.00626,2018-12-28
277,sse.601898,中煤能源,zmny,0.00091,2018-12-28
278,sse.601899,紫金矿业,zjky,0.0043,2018-12-28
279,sse.601901,方正证券,fzzq,0.00233,2018-12-28
280,sse.601919,中远海控,zyhk,0.00164,2018-12-28
281,sse.601933,永辉超市,yhcs,0.00321,2018-12-28
282,sse.601939,建设银行,jsyh,0.00455,2018-12-28
283,sse.601985,中国核电,zghd,0.00262,2018-12-28
284,sse.601988,中国银行,zgyh,0.008100000000000001,2018-12-28
285,sse.601989,中国重工,zgzg,0.00414,2018-12-28
286,sse.601991,大唐发电,dtfd,0.00083,2018-12-28
287,sse.601992,金隅集团,jyjt,0.00124,2018-12-28
288,sse.601997,贵阳银行,gyyh,0.00157,2018-12-28
289,sse.601998,中信银行,zxyh,0.00178,2018-12-28
290,sse.603156,养元饮品,yyyp,0.00027,2018-12-28
291,sse.603160,汇顶科技,hdkj,0.00077,2018-12-28
292,sse.603259,药明康德,ymkd,0.00084,2018-12-28
293,sse.603260,合盛硅业,hsgy,0.00034,2018-12-28
294,sse.603288,海天味业,htwy,0.0059299999999999995,2018-12-28
295,sse.603799,华友钴业,hygy,0.0016,2018-12-28
296,sse.603833,欧派家居,opjj,0.00107,2018-12-28
297,sse.603858,步长制药,bczy,0.0011899999999999999,2018-12-28
298,sse.603986,兆易创新,zycx,0.00094,2018-12-28
299,sse.603993,洛阳钼业,lymy,0.0028299999999999996,2018-12-28
